Constantinople, Offensive, Poisoned, Betrayal, Size Increase, End Rounds, Given Rounds, Result, O_Casualty,T_Casualty
1,2 ,1,1,3,96,300,Tamerlane WON,0.842427,0.855744
1,2 ,1,1,3,94,300,Tamerlane WON,0.82481,0.832636
1,2 ,1,1,3,95,300,Tamerlane WON,0.819307,0.834844
1,2 ,1,1,3,83,300,Tamerlane WON,0.721437,0.771313
1,2 ,1,1,3,97,300,Tamerlane WON,0.823594,0.849805
1,2 ,1,1,4,105,300,Tamerlane WON,0.873692,0.934127
1,2 ,1,1,4,110,300,Tamerlane WON,0.863875,0.898249
1,2 ,1,1,4,101,300,Tamerlane WON,0.80694,0.864846
1,2 ,1,1,4,103,300,Tamerlane WON,0.857891,0.899336
1,2 ,1,1,4,97,300,Tamerlane WON,0.783579,0.84557
1,2 ,1,1,4,92,300,Tamerlane WON,0.741602,0.7993
1,2 ,1,1,4,102,300,Tamerlane WON,0.85357,0.899669
1,2 ,1,1,4,109,300,Tamerlane WON,0.813745,0.943104
1,2 ,1,1,4,100,300,Tamerlane WON,0.837021,0.883105
1,2 ,1,1,4,103,300,Tamerlane WON,0.821364,0.861952
1,2 ,1,1,5,106,300,Tamerlane WON,0.770333,0.946254
1,2 ,1,1,5,113,300,Tamerlane WON,0.798632,0.9594
1,2 ,1,1,5,93,300,Tamerlane WON,0.771432,0.892473
1,2 ,1,1,5,94,300,Tamerlane WON,0.705712,0.811913
1,2 ,1,1,5,93,300,Tamerlane WON,0.757143,0.87702
1,2 ,1,1,5,100,300,Tamerlane WON,0.809222,0.941903
1,2 ,1,1,5,99,300,Tamerlane WON,0.738294,0.892411
1,2 ,1,1,5,90,300,Tamerlane WON,0.75463,0.940783
1,2 ,1,1,5,105,300,Tamerlane WON,0.772451,0.942869
1,2 ,1,1,5,123,300,Tamerlane WON,0.843324,0.968173
0,0 ,0,0,0,96,300,Tamerlane WON,0.950762,0.627421
0,0 ,0,0,0,101,300,Tamerlane WON,0.952512,0.555623
0,0 ,0,0,0,95,300,Tamerlane WON,0.920679,0.60062
0,0 ,0,0,0,103,300,Tamerlane WON,0.947548,0.658101
0,0 ,0,0,0,97,300,Tamerlane WON,0.980071,0.578189
0,0 ,0,0,0,102,300,Tamerlane WON,0.967774,0.657697
0,0 ,0,0,0,103,300,Tamerlane WON,0.930345,0.577226
0,0 ,0,0,0,104,300,Tamerlane WON,0.955381,0.622189
0,0 ,0,0,0,97,300,Tamerlane WON,0.935643,0.605387
0,0 ,0,0,0,96,300,Tamerlane WON,0.942512,0.595919
0,0 ,0,0,0,101,300,Tamerlane WON,0.956869,0.649461
0,0 ,0,0,0,98,300,Tamerlane WON,0.910917,0.624626
0,0 ,0,0,0,97,300,Tamerlane WON,0.943798,0.633293
0,0 ,0,0,0,99,300,Tamerlane WON,0.930905,0.621266
0,0 ,0,0,0,101,300,Tamerlane WON,0.978917,0.602209
0,0 ,0,0,0,98,300,Tamerlane WON,0.926774,0.611455
0,0 ,0,0,0,98,300,Tamerlane WON,0.968869,0.630512
0,0 ,0,0,0,98,300,Tamerlane WON,0.947214,0.653468
0,0 ,0,0,0,107,300,Tamerlane WON,0.933107,0.65796
0,0 ,0,0,0,100,300,Tamerlane WON,0.904036,0.582707
0,0 ,0,0,1,102,300,Tamerlane WON,0.940472,0.716114
0,0 ,0,0,1,101,300,Tamerlane WON,0.940256,0.711697
0,0 ,0,0,1,102,300,Tamerlane WON,0.959631,0.682599
0,0 ,0,0,1,103,300,Tamerlane WON,0.919569,0.697165
0,0 ,0,0,1,101,300,Tamerlane WON,0.924379,0.731024
0,0 ,0,0,1,103,300,Tamerlane WON,0.922769,0.718485
0,0 ,0,0,1,107,300,Tamerlane WON,0.946923,0.724909
0,0 ,0,0,1,108,300,Tamerlane WON,0.96441,0.759495
0,0 ,0,0,1,104,300,Tamerlane WON,0.972697,0.730909
0,0 ,0,0,1,100,300,Tamerlane WON,0.885877,0.659906
0,0 ,0,0,1,102,300,Tamerlane WON,0.936195,0.688168
0,0 ,0,0,1,102,300,Tamerlane WON,0.930564,0.725684
0,0 ,0,0,1,105,300,Tamerlane WON,0.95281,0.712774
0,0 ,0,0,1,101,300,Tamerlane WON,0.904687,0.699838
0,0 ,0,0,1,102,300,Tamerlane WON,0.934585,0.729569
0,0 ,0,0,1,101,300,Tamerlane WON,0.925231,0.666976
0,0 ,0,0,1,100,300,Tamerlane WON,0.922318,0.695609
0,0 ,0,0,1,109,300,Tamerlane WON,0.934482,0.786929
0,0 ,0,0,1,100,300,Tamerlane WON,0.938072,0.683811
0,0 ,0,0,1,99,300,Tamerlane WON,0.925969,0.68563
0,0 ,0,0,2,109,300,Tamerlane WON,0.943135,0.825306
0,0 ,0,0,2,112,300,Tamerlane WON,0.935892,0.845737
0,0 ,0,0,2,111,300,Tamerlane WON,0.962468,0.803461
0,0 ,0,0,2,111,300,Tamerlane WON,0.917892,0.797024
0,0 ,0,0,2,109,300,Tamerlane WON,0.901775,0.79763
0,0 ,0,0,2,112,300,Tamerlane WON,0.957775,0.788976
0,0 ,0,0,2,113,300,Tamerlane WON,0.977586,0.857003
0,0 ,0,0,2,108,300,Tamerlane WON,0.937432,0.814795
0,0 ,0,0,2,105,300,Tamerlane WON,0.910396,0.793205
0,0 ,0,0,2,110,300,Tamerlane WON,0.925009,0.823515
0,0 ,0,0,2,109,300,Tamerlane WON,0.931144,0.804815
0,0 ,0,0,2,112,300,Tamerlane WON,0.916703,0.850667
0,0 ,0,0,2,106,300,Tamerlane WON,0.933973,0.807481
0,0 ,0,0,2,104,300,Tamerlane WON,0.915162,0.719697
0,0 ,0,0,2,107,300,Tamerlane WON,0.901703,0.752498
0,0 ,0,0,2,105,300,Tamerlane WON,0.912468,0.736424
0,0 ,0,0,2,109,300,Tamerlane WON,0.932766,0.832673
0,0 ,0,0,2,111,300,Tamerlane WON,0.955054,0.840391
0,0 ,0,0,2,108,300,Tamerlane WON,0.948108,0.797953
0,0 ,0,0,2,109,300,Tamerlane WON,0.934216,0.770579
0,0 ,0,0,3,119,300,Tamerlane WON,0.941534,0.896801
0,0 ,0,0,3,119,300,Tamerlane WON,0.944972,0.905266
0,0 ,0,0,3,113,300,Tamerlane WON,0.909542,0.912485
0,0 ,0,0,3,119,300,Tamerlane WON,0.949743,0.929158
0,0 ,0,0,3,115,300,Tamerlane WON,0.913767,0.851037
0,0 ,0,0,3,119,300,Tamerlane WON,0.947141,0.878485
0,0 ,0,0,3,130,300,Tamerlane WON,0.937165,0.843266
0,0 ,0,0,3,117,300,Tamerlane WON,0.946747,0.915495
0,0 ,0,0,3,124,300,Tamerlane WON,0.961349,0.940155
0,0 ,0,0,3,118,300,Tamerlane WON,0.944498,0.897912
0,0 ,0,0,3,114,300,Tamerlane WON,0.906795,0.866465
0,0 ,0,0,3,116,300,Tamerlane WON,0.944618,0.904956
0,0 ,0,0,3,122,300,Tamerlane WON,0.969124,0.903374
0,0 ,0,0,3,116,300,Tamerlane WON,0.919333,0.878646
0,0 ,0,0,3,117,300,Tamerlane WON,0.920129,0.884189
0,0 ,0,0,3,113,300,Tamerlane WON,0.894723,0.834337
0,0 ,0,0,3,117,300,Tamerlane WON,0.955518,0.891946
0,0 ,0,0,3,111,300,Tamerlane WON,0.888145,0.892519
0,0 ,0,0,3,117,300,Tamerlane WON,0.961791,0.877205
0,0 ,0,0,3,117,300,Tamerlane WON,0.937566,0.880822
0,0 ,0,0,4,99,300,Ottoman WON,0.877877,0.930519
0,0 ,0,0,4,103,300,Ottoman WON,0.919833,0.946606
0,0 ,0,0,4,106,300,Ottoman WON,0.921696,0.966465
0,0 ,0,0,4,107,300,Ottoman WON,0.898877,0.970316
0,0 ,0,0,4,101,300,Ottoman WON,0.880138,0.932444
0,0 ,0,0,4,104,300,Ottoman WON,0.909514,0.954875
0,0 ,0,0,4,102,300,Ottoman WON,0.898928,0.945785
0,0 ,0,0,4,109,300,Ottoman WON,0.941152,0.962182
0,0 ,0,0,4,99,300,Ottoman WON,0.856268,0.94631
0,0 ,0,0,4,114,300,Ottoman WON,0.928543,0.96031
0,0 ,0,0,4,104,300,Ottoman WON,0.924623,0.948283
0,0 ,0,0,4,125,300,Tamerlane WON,0.90771,0.936384
0,0 ,0,0,4,101,300,Ottoman WON,0.897014,0.941939
0,0 ,0,0,4,108,300,Ottoman WON,0.894391,0.947535
0,0 ,0,0,4,99,300,Ottoman WON,0.943978,0.955966
0,0 ,0,0,4,122,300,Tamerlane WON,0.93042,0.929852
0,0 ,0,0,4,118,300,Ottoman WON,0.916812,0.956707
0,0 ,0,0,4,107,300,Ottoman WON,0.928957,0.968687
0,0 ,0,0,4,119,300,Ottoman WON,0.898181,0.953347
0,0 ,0,0,4,93,300,Ottoman WON,0.8715,0.93903
0,0 ,0,0,5,96,300,Ottoman WON,0.804495,0.978923
0,0 ,0,0,5,96,300,Ottoman WON,0.835241,0.967805
0,0 ,0,0,5,98,300,Ottoman WON,0.862574,0.965899
0,0 ,0,0,5,89,300,Ottoman WON,0.789083,0.951852
0,0 ,0,0,5,98,300,Ottoman WON,0.877188,0.945879
0,0 ,0,0,5,93,300,Ottoman WON,0.824073,0.976316
0,0 ,0,0,5,99,300,Ottoman WON,0.846964,0.972848
0,0 ,0,0,5,100,300,Ottoman WON,0.849908,0.959185
0,0 ,0,0,5,89,300,Ottoman WON,0.780508,0.952189
0,0 ,0,0,5,93,300,Ottoman WON,0.787168,0.94971
0,0 ,0,0,5,95,300,Ottoman WON,0.830548,0.95802
0,0 ,0,0,5,93,300,Ottoman WON,0.830495,0.973859
0,0 ,0,0,5,92,300,Ottoman WON,0.816495,0.963024
0,0 ,0,0,5,100,300,Ottoman WON,0.887954,0.95831
0,0 ,0,0,5,89,300,Ottoman WON,0.812073,0.96066
0,0 ,0,0,5,95,300,Ottoman WON,0.7913,0.955481
0,0 ,0,0,5,89,300,Ottoman WON,0.786264,0.968801
0,0 ,0,0,5,97,300,Ottoman WON,0.80664,0.94833
0,0 ,0,0,5,87,300,Ottoman WON,0.724337,0.958195
0,0 ,0,0,5,89,300,Ottoman WON,0.755875,0.955165
0,1 ,0,0,0,123,300,Tamerlane WON,0.957952,0.688101
0,1 ,0,0,0,124,300,Tamerlane WON,0.965357,0.770512
0,1 ,0,0,0,128,300,Tamerlane WON,0.970524,0.748135
0,1 ,0,0,0,132,300,Tamerlane WON,0.944988,0.74499
0,1 ,0,0,0,123,300,Tamerlane WON,0.949893,0.712936
0,1 ,0,0,0,129,300,Tamerlane WON,0.931143,0.752768
0,1 ,0,0,0,122,300,Tamerlane WON,0.9355,0.71365
0,1 ,0,0,0,126,300,Tamerlane WON,0.931905,0.709569
0,1 ,0,0,0,123,300,Tamerlane WON,0.957274,0.71363
0,1 ,0,0,0,131,300,Tamerlane WON,0.881286,0.697515
0,1 ,0,0,0,129,300,Tamerlane WON,0.926869,0.704471
0,1 ,0,0,0,131,300,Tamerlane WON,0.924262,0.701886
0,1 ,0,0,0,130,300,Tamerlane WON,0.915429,0.704896
0,1 ,0,0,0,122,300,Tamerlane WON,0.930369,0.757131
0,1 ,0,0,0,123,300,Tamerlane WON,0.942274,0.713387
0,1 ,0,0,0,126,300,Tamerlane WON,0.985012,0.750727
0,1 ,0,0,0,121,300,Tamerlane WON,0.934417,0.714862
0,1 ,0,0,0,120,300,Tamerlane WON,0.926762,0.701347
0,1 ,0,0,0,120,300,Tamerlane WON,0.897048,0.675461
0,1 ,0,0,0,120,300,Tamerlane WON,0.947976,0.69138
0,1 ,0,0,1,133,300,Tamerlane WON,0.952328,0.796256
0,1 ,0,0,1,133,300,Tamerlane WON,0.925128,0.810242
0,1 ,0,0,1,133,300,Tamerlane WON,0.935497,0.836498
0,1 ,0,0,1,131,300,Tamerlane WON,0.937108,0.858848
0,1 ,0,0,1,133,300,Tamerlane WON,0.874144,0.841623
0,1 ,0,0,1,126,300,Tamerlane WON,0.930554,0.801623
0,1 ,0,0,1,131,300,Tamerlane WON,0.935662,0.807064
0,1 ,0,0,1,134,300,Tamerlane WON,0.946831,0.859522
0,1 ,0,0,1,136,300,Tamerlane WON,0.930841,0.865239
0,1 ,0,0,1,126,300,Tamerlane WON,0.890985,0.8267
0,1 ,0,0,1,131,300,Tamerlane WON,0.932903,0.829104
0,1 ,0,0,1,131,300,Tamerlane WON,0.919877,0.842646
0,1 ,0,0,1,130,300,Tamerlane WON,0.938287,0.818215
0,1 ,0,0,1,134,300,Tamerlane WON,0.941395,0.862519
0,1 ,0,0,1,127,300,Tamerlane WON,0.907169,0.781973
0,1 ,0,0,1,138,300,Tamerlane WON,0.971251,0.8473
0,1 ,0,0,1,138,300,Tamerlane WON,0.960903,0.844222
0,1 ,0,0,1,136,300,Tamerlane WON,0.925805,0.794054
0,1 ,0,0,1,124,300,Tamerlane WON,0.928174,0.789057
0,1 ,0,0,1,128,300,Tamerlane WON,0.939856,0.821394
0,1 ,0,0,2,108,300,Ottoman WON,0.925982,0.94
0,1 ,0,0,2,145,300,Tamerlane WON,0.949441,0.935333
0,1 ,0,0,2,114,300,Ottoman WON,0.953342,0.920633
0,1 ,0,0,2,135,300,Tamerlane WON,0.958991,0.856088
0,1 ,0,0,2,137,300,Tamerlane WON,0.941414,0.910027
0,1 ,0,0,2,144,300,Tamerlane WON,0.949964,0.918754
0,1 ,0,0,2,138,300,Tamerlane WON,0.940423,0.913084
0,1 ,0,0,2,135,300,Tamerlane WON,0.944414,0.866673
0,1 ,0,0,2,143,300,Tamerlane WON,0.951252,0.917253
0,1 ,0,0,2,114,300,Ottoman WON,0.934171,0.938566
0,1 ,0,0,2,137,300,Tamerlane WON,0.878045,0.879178
0,1 ,0,0,2,107,300,Ottoman WON,0.929477,0.91802
0,1 ,0,0,2,142,300,Tamerlane WON,0.925847,0.89464
0,1 ,0,0,2,108,300,Ottoman WON,0.912793,0.963636
0,1 ,0,0,2,105,300,Ottoman WON,0.865982,0.902781
0,1 ,0,0,2,147,300,Tamerlane WON,0.937541,0.922492
0,1 ,0,0,2,138,300,Tamerlane WON,0.923342,0.910761
0,1 ,0,0,2,138,300,Tamerlane WON,0.908919,0.892391
0,1 ,0,0,2,136,300,Tamerlane WON,0.91073,0.867899
0,1 ,0,0,2,107,300,Ottoman WON,0.935405,0.93602
0,1 ,0,0,3,104,300,Ottoman WON,0.854104,0.958673
0,1 ,0,0,3,103,300,Ottoman WON,0.857606,0.935939
0,1 ,0,0,3,108,300,Ottoman WON,0.858088,0.979731
0,1 ,0,0,3,104,300,Ottoman WON,0.79588,0.968936
0,1 ,0,0,3,105,300,Ottoman WON,0.859582,0.942653
0,1 ,0,0,3,102,300,Ottoman WON,0.866056,0.96202
0,1 ,0,0,3,106,300,Ottoman WON,0.869823,0.954121
0,1 ,0,0,3,103,300,Ottoman WON,0.846651,0.960882
0,1 ,0,0,3,106,300,Ottoman WON,0.879301,0.957455
0,1 ,0,0,3,99,300,Ottoman WON,0.777052,0.958316
0,1 ,0,0,3,110,300,Ottoman WON,0.893349,0.965576
0,1 ,0,0,3,105,300,Ottoman WON,0.847502,0.93237
0,1 ,0,0,3,97,300,Ottoman WON,0.821518,0.938599
0,1 ,0,0,3,103,300,Ottoman WON,0.831462,0.942673
0,1 ,0,0,3,103,300,Ottoman WON,0.783165,0.927616
0,1 ,0,0,3,117,300,Ottoman WON,0.919542,0.969145
0,1 ,0,0,3,103,300,Ottoman WON,0.888715,0.969872
0,1 ,0,0,3,98,300,Ottoman WON,0.777558,0.947003
0,1 ,0,0,3,103,300,Ottoman WON,0.868442,0.940889
0,1 ,0,0,3,106,300,Ottoman WON,0.879896,0.978983
0,1 ,0,0,4,95,300,Ottoman WON,0.724123,0.965939
0,1 ,0,0,4,94,300,Ottoman WON,0.71613,0.966175
0,1 ,0,0,4,93,300,Ottoman WON,0.744971,0.935145
0,1 ,0,0,4,92,300,Ottoman WON,0.78687,0.972364
0,1 ,0,0,4,99,300,Ottoman WON,0.786543,0.966889
0,1 ,0,0,4,98,300,Ottoman WON,0.779993,0.972653
0,1 ,0,0,4,97,300,Ottoman WON,0.777551,0.960626
0,1 ,0,0,4,96,300,Ottoman WON,0.760551,0.963044
0,1 ,0,0,4,95,300,Ottoman WON,0.778768,0.967603
0,1 ,0,0,4,97,300,Ottoman WON,0.808848,0.960519
0,1 ,0,0,4,98,300,Ottoman WON,0.753043,0.9547
0,1 ,0,0,4,93,300,Ottoman WON,0.751333,0.934357
0,1 ,0,0,4,99,300,Ottoman WON,0.713362,0.973003
0,1 ,0,0,4,93,300,Ottoman WON,0.735906,0.970067
0,1 ,0,0,4,96,300,Ottoman WON,0.806406,0.970478
0,1 ,0,0,4,103,300,Ottoman WON,0.767341,0.961684
0,1 ,0,0,4,96,300,Ottoman WON,0.783232,0.978949
0,1 ,0,0,4,95,300,Ottoman WON,0.777123,0.967569
0,1 ,0,0,4,103,300,Ottoman WON,0.822841,0.959178
0,1 ,0,0,4,93,300,Ottoman WON,0.731348,0.954889
0,1 ,0,0,5,92,300,Ottoman WON,0.704389,0.965542
0,1 ,0,0,5,91,300,Ottoman WON,0.726627,0.976586
0,1 ,0,0,5,91,300,Ottoman WON,0.70571,0.978047
0,1 ,0,0,5,95,300,Ottoman WON,0.646099,0.955502
0,1 ,0,0,5,92,300,Ottoman WON,0.637155,0.972545
0,1 ,0,0,5,97,300,Ottoman WON,0.662495,0.976909
0,1 ,0,0,5,93,300,Ottoman WON,0.668455,0.956539
0,1 ,0,0,5,93,300,Ottoman WON,0.639102,0.956377
0,1 ,0,0,5,97,300,Ottoman WON,0.791083,0.980559
0,1 ,0,0,5,89,300,Ottoman WON,0.696396,0.983946
0,1 ,0,0,5,91,300,Ottoman WON,0.7033,0.969286
0,1 ,0,0,5,98,300,Ottoman WON,0.759716,0.984451
0,1 ,0,0,5,89,300,Ottoman WON,0.643525,0.969273
0,1 ,0,0,5,93,300,Ottoman WON,0.725003,0.961226
0,1 ,0,0,5,97,300,Ottoman WON,0.761129,0.968795
0,1 ,0,0,5,90,300,Ottoman WON,0.615459,0.975892
0,1 ,0,0,5,93,300,Ottoman WON,0.698917,0.971778
0,1 ,0,0,5,94,300,Ottoman WON,0.658541,0.986229
0,1 ,0,0,5,91,300,Ottoman WON,0.638488,0.92936
0,1 ,0,0,5,92,300,Ottoman WON,0.692198,0.969286
0,2 ,0,0,0,100,300,Tamerlane WON,0.968857,0.643993
0,2 ,0,0,0,102,300,Tamerlane WON,0.945369,0.61868
0,2 ,0,0,0,100,300,Tamerlane WON,0.940369,0.641623
0,2 ,0,0,0,102,300,Tamerlane WON,0.946893,0.607253
0,2 ,0,0,0,108,300,Tamerlane WON,0.965476,0.633616
0,2 ,0,0,0,99,300,Tamerlane WON,0.932702,0.628269
0,2 ,0,0,0,98,300,Tamerlane WON,0.963131,0.685832
0,2 ,0,0,0,98,300,Tamerlane WON,0.957012,0.645542
0,2 ,0,0,0,95,300,Tamerlane WON,0.957,0.632013
0,2 ,0,0,0,102,300,Tamerlane WON,0.954643,0.632492
0,2 ,0,0,0,97,300,Tamerlane WON,0.979964,0.639199
0,2 ,0,0,0,98,300,Tamerlane WON,0.93544,0.622694
0,2 ,0,0,0,109,300,Tamerlane WON,0.961333,0.579421
0,2 ,0,0,0,100,300,Tamerlane WON,0.975345,0.699933
0,2 ,0,0,0,97,300,Tamerlane WON,0.923167,0.66029
0,2 ,0,0,0,102,300,Tamerlane WON,0.94281,0.642438
0,2 ,0,0,0,95,300,Tamerlane WON,0.935071,0.645737
0,2 ,0,0,0,94,300,Tamerlane WON,0.933821,0.643131
0,2 ,0,0,0,101,300,Tamerlane WON,0.961929,0.64336
0,2 ,0,0,0,99,300,Tamerlane WON,0.951607,0.612418
0,2 ,0,0,1,100,300,Tamerlane WON,0.925097,0.695421
0,2 ,0,0,1,103,300,Tamerlane WON,0.939938,0.71769
0,2 ,0,0,1,104,300,Tamerlane WON,0.957026,0.723219
0,2 ,0,0,1,105,300,Tamerlane WON,0.9396,0.723825
0,2 ,0,0,1,108,300,Tamerlane WON,0.953621,0.811407
0,2 ,0,0,1,100,300,Tamerlane WON,0.963723,0.730242
0,2 ,0,0,1,106,300,Tamerlane WON,0.947395,0.66703
0,2 ,0,0,1,107,300,Tamerlane WON,0.96199,0.741104
0,2 ,0,0,1,106,300,Tamerlane WON,0.936851,0.739401
0,2 ,0,0,1,112,300,Tamerlane WON,0.938154,0.698067
0,2 ,0,0,1,105,300,Tamerlane WON,0.950369,0.739347
0,2 ,0,0,1,110,300,Tamerlane WON,0.963713,0.729111
0,2 ,0,0,1,112,300,Tamerlane WON,0.957364,0.744943
0,2 ,0,0,1,102,300,Tamerlane WON,0.931138,0.70866
0,2 ,0,0,1,104,300,Tamerlane WON,0.930021,0.74097
0,2 ,0,0,1,103,300,Tamerlane WON,0.937754,0.704963
0,2 ,0,0,1,110,300,Tamerlane WON,0.915159,0.794633
0,2 ,0,0,1,105,300,Tamerlane WON,0.965959,0.722074
0,2 ,0,0,1,100,300,Tamerlane WON,0.932041,0.770343
0,2 ,0,0,1,110,300,Tamerlane WON,0.942615,0.749293
0,2 ,0,0,2,109,300,Tamerlane WON,0.936784,0.828424
0,2 ,0,0,2,109,300,Tamerlane WON,0.913577,0.810997
0,2 ,0,0,2,107,300,Tamerlane WON,0.916604,0.800949
0,2 ,0,0,2,113,300,Tamerlane WON,0.93464,0.86171
0,2 ,0,0,2,106,300,Tamerlane WON,0.945333,0.824512
0,2 ,0,0,2,107,300,Tamerlane WON,0.864027,0.802734
0,2 ,0,0,2,114,300,Tamerlane WON,0.91336,0.831495
0,2 ,0,0,2,113,300,Tamerlane WON,0.970982,0.822754
0,2 ,0,0,2,111,300,Tamerlane WON,0.94327,0.836545
0,2 ,0,0,2,112,300,Tamerlane WON,0.920514,0.834734
0,2 ,0,0,2,110,300,Tamerlane WON,0.919495,0.777508
0,2 ,0,0,2,109,300,Tamerlane WON,0.946234,0.837623
0,2 ,0,0,2,113,300,Tamerlane WON,0.937586,0.805455
0,2 ,0,0,2,116,300,Tamerlane WON,0.940586,0.847468
0,2 ,0,0,2,111,300,Tamerlane WON,0.892874,0.8007
0,2 ,0,0,2,111,300,Tamerlane WON,0.932973,0.838283
0,2 ,0,0,2,114,300,Tamerlane WON,0.892225,0.843165
0,2 ,0,0,2,111,300,Tamerlane WON,0.919775,0.83604
0,2 ,0,0,2,110,300,Tamerlane WON,0.922712,0.832209
0,2 ,0,0,2,110,300,Tamerlane WON,0.92464,0.839657
0,2 ,0,0,3,115,300,Tamerlane WON,0.936209,0.880404
0,2 ,0,0,3,122,300,Tamerlane WON,0.94645,0.919515
0,2 ,0,0,3,117,300,Ottoman WON,0.919454,0.947879
0,2 ,0,0,3,119,300,Tamerlane WON,0.9029,0.897024
0,2 ,0,0,3,119,300,Tamerlane WON,0.919687,0.946694
0,2 ,0,0,3,120,300,Tamerlane WON,0.90004,0.904364
0,2 ,0,0,3,113,300,Tamerlane WON,0.917703,0.869414
0,2 ,0,0,3,105,300,Ottoman WON,0.95188,0.941401
0,2 ,0,0,3,119,300,Tamerlane WON,0.913783,0.93732
0,2 ,0,0,3,123,300,Tamerlane WON,0.924867,0.898404
0,2 ,0,0,3,114,300,Tamerlane WON,0.900369,0.900862
0,2 ,0,0,3,116,300,Tamerlane WON,0.94094,0.920815
0,2 ,0,0,3,112,300,Tamerlane WON,0.935655,0.895865
0,2 ,0,0,3,117,300,Tamerlane WON,0.932755,0.860653
0,2 ,0,0,3,101,300,Ottoman WON,0.923767,0.938209
0,2 ,0,0,3,121,300,Tamerlane WON,0.932064,0.907859
0,2 ,0,0,3,116,300,Tamerlane WON,0.922426,0.884222
0,2 ,0,0,3,125,300,Tamerlane WON,0.938104,0.941569
0,2 ,0,0,3,119,300,Tamerlane WON,0.956908,0.932162
0,2 ,0,0,3,116,300,Tamerlane WON,0.916683,0.915717
0,2 ,0,0,4,121,300,Tamerlane WON,0.906739,0.931973
0,2 ,0,0,4,95,300,Ottoman WON,0.887138,0.926081
0,2 ,0,0,4,124,300,Tamerlane WON,0.901362,0.95435
0,2 ,0,0,4,99,300,Ottoman WON,0.905333,0.976882
0,2 ,0,0,4,99,300,Ottoman WON,0.898949,0.954424
0,2 ,0,0,4,103,300,Ottoman WON,0.895022,0.934168
0,2 ,0,0,4,91,300,Ottoman WON,0.855232,0.939751
0,2 ,0,0,4,101,300,Ottoman WON,0.895109,0.975636
0,2 ,0,0,4,101,300,Ottoman WON,0.914333,0.971562
0,2 ,0,0,4,101,300,Ottoman WON,0.875435,0.950795
0,2 ,0,0,4,105,300,Ottoman WON,0.940123,0.969306
0,2 ,0,0,4,97,300,Ottoman WON,0.894783,0.95301
0,2 ,0,0,4,120,300,Ottoman WON,0.921703,0.940229
0,2 ,0,0,4,99,300,Ottoman WON,0.91958,0.955508
0,2 ,0,0,4,88,300,Ottoman WON,0.832775,0.958202
0,2 ,0,0,4,96,300,Ottoman WON,0.906007,0.966633
0,2 ,0,0,4,88,300,Ottoman WON,0.839188,0.91866
0,2 ,0,0,4,125,300,Tamerlane WON,0.901029,0.905152
0,2 ,0,0,4,95,300,Ottoman WON,0.888841,0.936397
0,2 ,0,0,4,97,300,Ottoman WON,0.902616,0.963778
0,2 ,0,0,5,89,300,Ottoman WON,0.786528,0.947199
0,2 ,0,0,5,94,300,Ottoman WON,0.831122,0.967704
0,2 ,0,0,5,92,300,Ottoman WON,0.758911,0.978444
0,2 ,0,0,5,93,300,Ottoman WON,0.759881,0.962465
0,2 ,0,0,5,85,300,Ottoman WON,0.804264,0.955744
0,2 ,0,0,5,81,300,Ottoman WON,0.793617,0.955522
0,2 ,0,0,5,88,300,Ottoman WON,0.775023,0.970822
0,2 ,0,0,5,85,300,Ottoman WON,0.753663,0.91862
0,2 ,0,0,5,90,300,Ottoman WON,0.787248,0.967178
0,2 ,0,0,5,87,300,Ottoman WON,0.790601,0.957657
0,2 ,0,0,5,86,300,Ottoman WON,0.791578,0.972148
0,2 ,0,0,5,86,300,Ottoman WON,0.773578,0.932458
0,2 ,0,0,5,94,300,Ottoman WON,0.841624,0.972963
0,2 ,0,0,5,87,300,Ottoman WON,0.784145,0.973502
0,2 ,0,0,5,87,300,Ottoman WON,0.798693,0.937677
0,2 ,0,0,5,90,300,Ottoman WON,0.792818,0.961071
0,2 ,0,0,5,93,300,Ottoman WON,0.761974,0.963306
0,2 ,0,0,5,91,300,Ottoman WON,0.791215,0.932222
0,2 ,0,0,5,88,300,Ottoman WON,0.794403,0.947603
0,2 ,0,0,5,86,300,Ottoman WON,0.77633,0.977966
1,0 ,0,0,0,92,300,Tamerlane WON,0.928536,0.626593
1,0 ,0,0,0,96,300,Tamerlane WON,0.927476,0.579455
1,0 ,0,0,0,97,300,Tamerlane WON,0.96219,0.598404
1,0 ,0,0,0,92,300,Tamerlane WON,0.959524,0.609064
1,0 ,0,0,0,100,300,Tamerlane WON,0.955595,0.656465
1,0 ,0,0,0,96,300,Tamerlane WON,0.896381,0.612626
1,0 ,0,0,0,93,300,Tamerlane WON,0.909988,0.617185
1,0 ,0,0,0,95,300,Tamerlane WON,0.925167,0.618215
1,0 ,0,0,0,94,300,Tamerlane WON,0.945405,0.554707
1,0 ,0,0,0,95,300,Tamerlane WON,0.970893,0.635481
1,0 ,0,0,0,96,300,Tamerlane WON,0.87875,0.572828
1,0 ,0,0,0,97,300,Tamerlane WON,0.890167,0.604323
1,0 ,0,0,0,99,300,Tamerlane WON,0.95706,0.583118
1,0 ,0,0,0,101,300,Tamerlane WON,0.96331,0.58101
1,0 ,0,0,0,96,300,Tamerlane WON,0.910583,0.598101
1,0 ,0,0,0,97,300,Tamerlane WON,0.952619,0.629481
1,0 ,0,0,0,94,300,Tamerlane WON,0.914143,0.616559
